id,customer_id,order_date,sku_id,price,qty_ordered,before_discount,discount_amount,after_discount,is_gross,is_valid,is_net,payment_id,payment_method,registered_date,sku_name,cogs,category
ODR2858727707x,C485693L,2021-12-30,P858901,12122,2,24244,0,24244,1,1,1,1,COD,2021-07-02,BP PS19825 Spongebob,7366,School & Education
ODR6773429051u,C507015L,2022-03-15,P587885,24070,1,24070,0,24070,1,1,1,1,COD,2022-03-27,SCIFI Disney Beauty SC3334SIP,21170,School & Education
ODR5488523454a,C220081L,2021-02-12,P652582,23780,1,23780,0,23780,1,1,0,1,COD,2021-12-11,SCIFI Disney Music SC39808,20184,School & Education
ODR9855332982b,C220081L,2021-12-14,P652582,23780,1,23780,0,23780,1,1,0,1,COD,2021-12-11,SCIFI Disney Music SC39808,20184,School & Education
ODR4086226217h,C139855L,2021-11-17,P976875,23374,1,23374,0,23374,1,1,1,1,COD,2021-07-09,un Food Bundle FB,19836,Superstore
ODR3192235517y,C559905L,2021-10-18,P469663,23200,1,23200,0,23200,1,1,1,1,COD,2021-10-21,Topline Iqbal his life and Our Time,15776,Books
ODR5028039905w,C303867L,2021-11-30,P469663,23200,1,23200,0,23200,1,1,1,1,COD,2021-11-06,Topline Iqbal his life and Our Time,15776,Books
ODR6931016136i,C548018L,2021-12-15,P469663,23200,1,23200,0,23200,1,1,1,1,COD,2021-12-18,Topline Iqbal his life and Our Time,15776,Books
ODR4027923448a,C474489L,2021-12-26,P301156,23200,1,23200,0,23200,1,1,1,1,COD,2021-12-07,progressive 9780857809940,13920,Books
ODR6031362499w,C190902L,2022-07-04,P469663,23200,1,23200,0,23200,1,1,1,1,COD,2022-04-19,Topline Iqbal his life and Our Time,15776,Books
ODR7705038271u,C818315L,2022-08-02,P147689,23200,1,23200,0,23200,1,1,1,1,COD,2022-02-20,Zia TF3,18560,Books
ODR8753192698d,C991374L,2021-07-12,P155434,23200,1,23200,0,23200,1,1,1,1,COD,2021-10-23,rebelz Joy Joy 6 Subjects Notebook,18792,School & Education
ODR1882289960d,C796146L,2021-09-20,P161861,23200,1,23200,0,23200,1,1,1,1,COD,2021-08-21,redspot 9789696230151,13920,School & Education
ODR7385349121m,C607524L,2021-10-28,P373435,23200,1,23200,0,23200,1,1,1,1,COD,2021-10-17,rebelz Rainbow 6 Subjects Notebook ,19952,School & Education
ODR4690611780s,C941362L,2021-10-16,P927113,23142,1,23142,0,23142,1,1,1,3,Customer Credit,2021-07-27,P&P 365IKJ278967,19894,Books
ODR6880360531e,C120606L,2022-01-01,P548597,23142,1,23142,0,23142,1,1,1,1,COD,2022-01-26,P&P 9695420176,14094,Books
ODR8603782920m,C341639L,2021-07-07,P908867,23142,1,23142,0,23142,1,0,0,1,COD,2021-07-12,J&J JJNR19,18966,Kids & Baby
ODR6773666848n,C845064L,2021-07-18,P974285,23142,1,23142,0,23142,1,1,1,11,Cash at Door Step,2021-07-16,J&J JJNR5,17110,Kids & Baby
ODR7907438097c,C331799L,2021-08-25,P618968,11542,2,23084,0,23084,1,1,1,1,COD,2021-08-26,Fmate Tawa Fry Fish/Chicken Batter Mix,7018,Superstore
ODR3390027032t,C361840L,2021-07-28,P275609,22910,1,22910,0,22910,1,1,1,1,COD,2021-07-02,Paramount 9789694949277,17864,Books
ODR5724430200s,C467146L,2021-11-13,P926714,22910,1,22910,0,22910,1,1,1,1,COD,2021-11-09,Progressive 9780340940105,19430,Books
ODR2394733190r,C812535L,2022-03-19,P735219,22910,1,22910,0,22910,1,1,0,1,COD,2022-03-04,BP PS00296,16472,Books
ODR6650158614l,C536359L,2022-04-04,P886503,22910,1,22910,0,22910,1,1,0,1,COD,2022-04-22,Paramount 9789694945798,19198,Books
ODR3659883347k,C640730L,2022-06-17,P482294,22910,1,22910,0,22910,1,1,0,1,COD,2022-06-12,Paramount 9789694945460,18966,Books
ODR3589017856d,C814229L,2022-08-06,P812958,22910,1,22910,0,22910,1,1,0,1,COD,2021-07-13,liberty 9780857261663,17400,Books
ODR9835795248c,C389258L,2021-04-09,P252431,22910,1,22910,0,22910,1,1,0,1,COD,2021-09-07,SCIFI SC39815 SCI Fi ,17400,School & Education
ODR5359458917u,C189483L,2021-07-13,P897301,22910,1,22910,0,22910,1,1,1,1,COD,2021-07-22,Paramount 9789694949697,19894,School & Education
ODR4233566564g,C445586L,2021-11-29,P475695,22910,1,22910,0,22910,1,1,1,1,COD,2021-11-24,Paramount 9789696371182,17168,School & Education
ODR3316772626m,C225547L,2022-01-01,P878986,22910,1,22910,0,22910,1,1,1,1,COD,2022-01-19,Paramount 9789696371342,17400,School & Education
ODR2091651506h,C896308L,2022-05-07,P166403,22910,1,22910,0,22910,1,1,0,1,COD,2021-07-20,SCIFI SC39805 Sci Fi ,19894,School & Education
ODR6530112749j,C617369L,2022-03-17,P849717,7540,3,22620,0,22620,1,1,1,1,COD,2021-09-09,Zia 147,4640,Books
ODR7612554050i,C740457L,2021-07-23,P465690,22620,1,22620,0,22620,1,0,0,1,COD,2021-07-11,audionic 6954217598734,15138,Computing
ODR7151605891u,C915725L,2021-11-08,P608125,22620,1,22620,0,22620,1,0,0,1,COD,2021-08-05,Audionic ECCO AH 715,19662,Computing
ODR5540334363q,C119857L,2022-04-30,P700382,21750,1,21750,0,21750,1,1,0,1,COD,2022-03-21,Zia ST14,16066,Books
ODR5818844354b,C735239L,2022-04-20,P778245,21170,1,21170,0,21170,1,0,0,7,Easy Pay,2021-08-28,smsm 13720,14790,Superstore
ODR4118181253u,C877981L,2021-12-17,P377021,20880,1,20880,0,20880,1,1,1,1,COD,2021-09-24,Zia FQ8,14848,Books
ODR4081660501f,C247324L,2021-09-14,P892177,20880,1,20880,0,20880,1,1,0,1,COD,2021-09-25,Lunar Kb Expert Usb,18792,Computing
ODR3702095722h,C817349L,2022-07-05,P494324,10440,2,20880,0,20880,1,1,0,1,COD,2021-10-15,SCIFI Disney Music SC22001T3,8236,School & Education
ODR5993422430r,C520904L,2021-12-12,P208528,20590,1,20590,0,20590,1,1,0,1,COD,2021-10-02,aw ENGINE DEGREASER 15 oz.,12354,Others
ODR3662176173p,C649308L,2022-07-18,P305622,20590,1,20590,0,20590,1,1,1,1,COD,2021-11-05,sstop airvent mobile holder,14326,Others
ODR4328499446e,C670300L,2022-01-17,P303627,20416,1,20416,0,20416,1,1,1,1,COD,2021-08-05,paramount 9789696371465,17922,School & Education
ODR4161946120t,C796307L,2021-03-12,P704808,20300,1,20300,0,20300,1,1,0,1,COD,2021-11-23,barico BS021 ,12586,School & Education
ODR5318693292w,C328276L,2021-12-13,P738924,20242,1,20242,0,20242,1,1,1,1,COD,2021-12-15,Telemall MM DR HB L,15370,Others
ODR8798991003u,C883450L,2021-12-20,P738924,20242,1,20242,0,20242,1,1,1,1,COD,2021-11-06,Telemall MM DR HB L,15370,Others
ODR7916303985y,C941719L,2021-12-22,P283634,20242,1,20242,0,20242,1,1,1,1,COD,2021-10-12,BP PS03940 Green,14558,School & Education
ODR6279381768o,C617436L,2021-12-27,P283634,20242,1,20242,0,20242,1,1,1,1,COD,2021-11-12,BP PS03940 Green,14558,School & Education
ODR9439439742f,C625394L,2021-12-14,P136346,20242,1,20242,0,20242,1,1,1,1,COD,2021-11-26,SIR DMS16,37120,Superstore
ODR6181908266n,C551297L,2022-06-21,P543601,20010,1,20010,0,20010,1,1,1,1,COD,2022-06-14,Paramount 9789694947679,12992,Books
ODR2615561752x,C661506L,2022-02-27,P921628,19778,1,19778,0,19778,1,1,1,1,COD,2022-02-27,paramount 9789812858894,15776,School & Education
ODR3252361826f,C281813L,2021-08-31,P969410,19662,1,19662,0,19662,1,1,1,1,COD,2021-08-23,Fmate Chicken Kabab Fry,12934,Superstore
ODR6820913456m,C955201L,2022-03-16,P897665,19140,1,19140,0,19140,1,1,1,1,COD,2022-03-27,Zia AF3,16066,Books
ODR1935405055m,C193256L,2022-05-31,P169446,19140,1,19140,0,19140,1,1,0,1,COD,2022-05-06,Zia FM12,13746,Books
ODR3843413857b,C297159L,2022-07-15,P504503,6380,3,19140,0,19140,1,0,0,5,Jazz Wallet,2022-04-13,Shark CP 12,4582,School & Education
ODR5907267819p,C817349L,2022-01-24,P398112,9454,2,18908,0,18908,1,1,0,1,COD,2021-10-15,edukaan 7046 A4   120 Pages,6206,School & Education
ODR6433986799u,C272030L,2021-06-07,P808786,18560,1,18560,0,18560,1,1,1,1,COD,2021-07-22,vitamin Vita Zinc,20880,Health & Sports
ODR5279491278k,C914093L,2021-08-14,P499494,18502,1,18502,0,18502,1,1,1,1,COD,2021-07-04,Fmate Shahi Qorma (Boneless),11252,Superstore
ODR2359741087x,C284309L,2022-03-24,P684181,17980,1,17980,0,17980,1,1,1,1,COD,2022-03-17,Al Bakio 1B257,11658,School & Education
ODR9148605424y,C412410L,2021-05-11,P983797,17922,1,17922,0,17922,1,1,1,1,COD,2021-07-28,Fmate Chicken Achari (Boneless),14152,Superstore
ODR9885055296p,C212757L,2021-12-18,P639388,17864,1,17864,0,17864,1,1,1,1,COD,2021-10-01,UG WP1,12644,School & Education
ODR5919398533a,C230351L,2021-01-09,P489854,17400,1,17400,0,17400,1,1,1,1,COD,2021-09-28,Topline Waheed Murad His Life and Our Times,13398,Books
ODR8330452063h,C525405L,2021-03-10,P489854,17400,1,17400,0,17400,1,1,1,1,COD,2021-07-24,Topline Waheed Murad His Life and Our Times,13398,Books
ODR6791371842x,C474371L,2021-04-09,P489854,17400,1,17400,0,17400,1,1,1,1,COD,2021-09-16,Topline Waheed Murad His Life and Our Times,13398,Books
ODR6984174122m,C956989L,2021-05-11,P489854,17400,1,17400,0,17400,1,1,1,1,COD,2021-11-17,Topline Waheed Murad His Life and Our Times,13398,Books
ODR3513310782o,C241821L,2021-09-25,P489854,17400,1,17400,0,17400,1,1,1,1,COD,2021-09-26,Topline Waheed Murad His Life and Our Times,13398,Books
ODR1243782475d,C487680L,2021-09-27,P489854,17400,1,17400,0,17400,1,1,1,1,COD,2021-09-25,Topline Waheed Murad His Life and Our Times,13398,Books
ODR6593521971y,C135807L,2021-10-19,P489854,17400,1,17400,0,17400,1,1,1,1,COD,2021-10-06,Topline Waheed Murad His Life and Our Times,13398,Books
ODR5085467618n,C803189L,2021-11-24,P120586,17400,1,17400,0,17400,1,1,1,1,COD,2021-11-03,RBC Glimpses of Quaid e Azam,14442,Books
ODR1250177625p,C503615L,2022-07-30,P120586,17400,1,17400,0,17400,1,1,1,1,COD,2021-07-15,RBC Glimpses of Quaid e Azam,14442,Books
ODR7186278623w,C433401L,2021-09-22,P481467,17400,1,17400,0,17400,1,1,1,1,COD,2021-08-22,edukaan 7113 A4   6 Subjects,12876,School & Education
ODR5929110839i,C165068L,2021-09-28,P712322,17400,1,17400,0,17400,1,0,0,4,Pay axis,2021-09-10,edukaan 7110 A4   300 Pages,13166,School & Education
ODR7315588556p,C721956L,2021-09-30,P533401,17400,1,17400,0,17400,1,1,1,1,COD,2021-09-18,oxford 9780195477115,14964,School & Education
ODR1574963843t,C959097L,2021-11-10,P476204,17400,1,17400,0,17400,1,1,1,4,Pay axis,2021-08-16,edukaan 7040 A4   300 Pages,14094,School & Education
ODR9238217793g,C176792L,2021-11-13,P148962,17400,1,17400,0,17400,1,1,1,1,COD,2021-07-01,edukaan 7071 A4   6 Subjects,13746,School & Education
ODR1160502066z,C995184L,2022-01-03,P815940,17400,1,17400,0,17400,1,1,1,1,COD,2022-03-14,edukaan 7013 A4   6 Subjects,14616,School & Education
ODR6515848971r,C859598L,2022-02-07,P164624,17400,1,17400,0,17400,1,1,0,1,COD,2022-03-02,edukaan 7156 A4   6 Subjects,12006,School & Education
ODR1327956129z,C959097L,2022-04-02,P382334,17400,1,17400,0,17400,1,1,1,4,Pay axis,2021-08-16,edukaan 7034 A4   300 Pages,12006,School & Education
ODR9274808265j,C653993L,2022-05-15,P884332,17400,1,17400,0,17400,1,1,1,1,COD,2022-05-01,edukaan 7066 A4   6 Subjects,12702,School & Education
ODR3324766813r,C795919L,2022-05-22,P727045,17400,1,17400,0,17400,1,1,1,1,COD,2022-05-08,edukaan 7083 A4   300 Pages,14152,School & Education
ODR8095892412q,C663429L,2022-07-28,P475430,17400,1,17400,0,17400,1,1,1,1,COD,2022-07-20,edukaan 7027 A4   6 Subjects,13514,School & Education
ODR7872216724f,C869608L,2022-09-07,P357591,17400,1,17400,0,17400,1,1,1,1,COD,2022-05-27,edukaan 7036 A4   300 Pages,12180,School & Education
ODR6432066085e,C931525L,2022-02-08,P114044,17342,1,17342,0,17342,1,1,0,1,COD,2021-07-13,BP PS17548,11078,School & Education
ODR6935775224x,C914122L,2022-06-02,P363021,17342,1,17342,0,17342,1,0,0,4,Pay axis,2022-02-08,BP PS03913,9048,School & Education
ODR3610823359t,C613601L,2021-04-08,P966870,17342,1,17342,0,17342,1,1,1,1,COD,2021-07-02,Fmate Chicken Aaloo Qeema,12122,Superstore
ODR8549058818m,C575152L,2021-07-09,P966870,17342,1,17342,0,17342,1,1,1,1,COD,2021-09-10,Fmate Chicken Aaloo Qeema,12122,Superstore
ODR2968507230u,C221318L,2021-08-08,P966870,17342,1,17342,0,17342,1,0,0,8,UBL Credit Card,2021-08-01,Fmate Chicken Aaloo Qeema,12122,Superstore
ODR6085290809m,C995967L,2021-08-16,P594027,17342,1,17342,0,17342,1,1,0,1,COD,2021-07-24,Fmate Chicken Tandoori Boti,10904,Superstore
ODR9659542791x,C370725L,2021-11-09,P513373,17110,1,17110,0,17110,1,1,1,1,COD,2021-09-09,Paramount 9789694949703,12818,Books
ODR4186352804r,C815290L,2022-08-03,P734913,17110,1,17110,0,17110,1,1,1,1,COD,2021-09-28,Paramount 9789814237642,11078,Books
ODR7545821885d,C597660L,2022-06-27,P259018,17110,1,17110,0,17110,1,1,1,1,COD,2021-10-23,Rajesh RAJ036,11774,Others
ODR3921924712z,C455011L,2022-07-21,P259018,17110,1,17110,0,17110,1,1,1,1,COD,2022-07-20,Rajesh RAJ036,11774,Others
ODR6080252838l,C695771L,2022-04-04,P395669,17110,1,17110,0,17110,1,1,1,1,COD,2022-04-05,Paramount 9789696370420,10556,School & Education
ODR6898304258b,C738655L,2022-04-14,P643146,17052,1,17052,0,17052,1,0,0,7,Easy Pay,2022-04-15,STBB Sindh Text Book Syllabus Class 2,11716,School & Education
ODR9603690300e,C462580L,2021-01-11,P601424,16820,1,16820,0,16820,1,1,1,1,COD,2021-10-22,BO shovel truck orange,12934,Kids & Baby
ODR4649171800s,C341639L,2021-08-14,P921448,16298,1,16298,0,16298,1,0,0,1,COD,2021-07-12,edukaan 7083 A4   6 Subjects,11194,School & Education
ODR3833531419v,C830695L,2021-11-08,P564600,16298,1,16298,0,16298,1,1,1,1,COD,2021-08-20,edukaan 7013 A4   300 Pages,13688,School & Education
ODR8655551979j,C138865L,2022-01-21,P904871,16240,1,16240,0,16240,1,1,1,1,COD,2022-01-04,liberty 9780553211894,12644,Books
ODR1313092962k,C555245L,2021-08-09,P310205,16182,1,16182,0,16182,1,1,1,1,COD,2021-08-06,Fmate Coconut Halwa,12412,Superstore
ODR6349409504o,C534529L,2021-08-29,P522671,16182,1,16182,0,16182,1,1,1,1,COD,2021-08-28,Fmate Delhi Shahi Nehari (Boneless),9686,Superstore
ODR5859328506m,C746995L,2021-08-30,P522671,16182,1,16182,0,16182,1,1,1,1,COD,2021-07-25,Fmate Delhi Shahi Nehari (Boneless),9686,Superstore
ODR3225717216w,C975259L,2021-09-19,P522671,16182,1,16182,0,16182,1,1,1,1,COD,2021-09-22,Fmate Delhi Shahi Nehari (Boneless),9686,Superstore
ODR6437114642v,C504943L,2022-01-02,P572848,15950,1,15950,0,15950,1,1,1,1,COD,2022-02-23,BP PS25067,6902,School & Education
ODR8437557999n,C188576L,2021-09-16,P849857,15660,1,15660,0,15660,1,1,0,1,COD,2021-09-09,rebelz Rainbow 4 Subjects Notebook ,12354,School & Education
ODR8996398683s,C219848L,2022-02-22,P826694,15370,1,15370,0,15370,1,1,1,1,COD,2021-11-02,BP PS19987,11832,Books
ODR2128119776a,C765319L,2022-03-15,P826694,15370,1,15370,0,15370,1,1,1,1,COD,2022-03-15,BP PS19987,11832,Books
ODR4533312884x,C130061L,2022-02-04,P361675,15080,1,15080,0,15080,1,1,1,1,COD,2022-04-08,BP PS26932 Green,8932,School & Education
ODR1301458103h,C433401L,2021-04-08,P564520,14674,1,14674,0,14674,1,1,1,1,COD,2021-08-22,edukaan 7067 A4   5 Subjects,9976,School & Education
ODR8774417038l,C951682L,2021-01-11,P698577,14500,1,14500,0,14500,1,1,0,1,COD,2021-07-27,progressive 9781445457970,9396,Books
ODR9154379403y,C119857L,2022-04-22,P395278,14500,1,14500,0,14500,1,1,1,1,COD,2022-03-21,Zia EN2,10556,Books
ODR4260017459j,C761708L,2022-07-31,P395278,14500,1,14500,0,14500,1,1,0,1,COD,2022-07-19,Zia EN2,10556,Books
ODR6519082447l,C481253L,2021-02-11,P753708,14500,1,14500,0,14500,1,1,1,1,COD,2021-07-26,CITY Pant Belt,11600,School & Education
ODR3189037125r,C519112L,2022-01-06,P243932,14500,1,14500,0,14500,1,0,0,1,COD,2022-06-24,Paramount 9789696370758,12586,School & Education
ODR4014617895p,C857818L,2021-04-12,P591213,14500,1,14500,0,14500,1,1,1,1,COD,2021-09-20,Chk Buy 1 Get 1 Free: Mango Chutney 330 gms,11600,Superstore
ODR8271634896j,C629286L,2021-02-09,P574221,14442,1,14442,0,14442,1,1,1,1,COD,2021-09-14,Fmate Moong Daal Halwa,10962,Superstore
ODR8903044048z,C207960L,2021-08-17,P301836,14442,1,14442,0,14442,1,1,1,1,COD,2021-08-25,Fmate Chicken Biryani (Boneless),8932,Superstore
ODR6065310625r,C809770L,2021-08-26,P574221,14442,1,14442,0,14442,1,1,1,1,COD,2021-08-21,Fmate Moong Daal Halwa,10962,Superstore
ODR1776751244g,C357709L,2021-09-14,P766401,14442,1,14442,0,14442,1,1,1,1,COD,2021-09-26,Fmate Palak Paneer ,8758,Superstore
ODR2412044842k,C269732L,2021-09-20,P766401,14442,1,14442,0,14442,1,1,1,1,COD,2021-09-23,Fmate Palak Paneer ,8758,Superstore
ODR6760269856b,C761571L,2021-11-08,P374460,14442,1,14442,0,14442,1,1,1,1,COD,2021-08-11,Fmate Chicken Shami Kabab,9628,Superstore
ODR1650602273a,C576032L,2021-11-09,P766401,14442,1,14442,0,14442,1,1,1,1,COD,2021-08-15,Fmate Palak Paneer ,8758,Superstore
ODR1823968616i,C914093L,2021-12-08,P301836,14442,1,14442,0,14442,1,1,1,1,COD,2021-07-04,Fmate Chicken Biryani (Boneless),8932,Superstore
ODR7858254177t,C779296L,2022-05-24,P896051,13630,1,13630,0,13630,1,0,0,1,COD,2022-05-04,oxford 9780195475494,9628,School & Education
ODR6447328918m,C856436L,2021-09-09,P886148,13282,1,13282,0,13282,1,1,1,1,COD,2021-09-11,Fmate Steak Dry Marinade,9918,Superstore
ODR4690669141l,C856545L,2022-12-06,P194155,12818,1,12818,0,12818,1,1,1,1,COD,2022-06-25,Bahr e Shifa,0,Books
ODR6147993820m,C696066L,2022-06-07,P504503,6380,2,12760,0,12760,1,1,0,1,COD,2022-07-17,Shark CP 12,4582,School & Education
ODR4335210217k,C669321L,2021-12-09,P112525,12702,1,12702,0,12702,1,1,0,1,COD,2021-08-12,Fmate Daal Maash,9222,Superstore
ODR8450463292z,C760428L,2021-07-31,P770035,12470,1,12470,0,12470,1,1,1,1,COD,2021-07-19,zubairco JOJI 2010 Pink,10324,School & Education
ODR6150848436t,C604453L,2021-08-28,P246984,12470,1,12470,0,12470,1,0,0,1,COD,2021-08-02,zubairco Schneider Xpress Pointersschneider xpress Pink,10846,School & Education
ODR5587324129q,C525405L,2021-12-26,P783618,12122,1,12122,0,12122,1,1,1,1,COD,2021-07-24,BP PS19825 Mickey Mouse,9918,School & Education
ODR8129129154b,C704506L,2021-02-07,P838513,11600,1,11600,0,11600,1,1,1,1,COD,2021-07-05,liberty 9788174367181,8468,Books
ODR4321106240q,C990535L,2022-05-20,P317755,11600,1,11600,0,11600,1,1,1,1,COD,2022-05-03,Zia MT20,8700,Books
ODR6361357035b,C201138L,2022-07-27,P313084,5800,2,11600,0,11600,1,1,1,1,COD,2022-07-21,Topline Rashid Minhas,4988,Books
ODR7314043197x,C589973L,2021-05-11,P174167,11600,1,11600,0,11600,1,1,1,1,COD,2021-11-08,Bata 3514467 PU Brown 12,8584,School & Education
ODR9907696783a,C588150L,2022-06-17,P675166,11600,1,11600,0,11600,1,1,0,1,COD,2022-06-04,BO Loom Bands Kit Multicoloured,8932,School & Education
ODR3251448811h,C796146L,2022-06-30,P351329,5800,2,11600,0,11600,1,1,1,1,COD,2021-08-21,Shark HB 812,4930,School & Education
ODR5597945547m,C654478L,2022-07-03,P675166,11600,1,11600,0,11600,1,1,1,4,Pay axis,2022-03-28,BO Loom Bands Kit Multicoloured,8932,School & Education
ODR2048346735a,C276338L,2021-11-15,P677644,11600,1,11600,0,11600,1,1,0,1,COD,2021-07-06,Kmade Kitchen Made 05,7540,Superstore
ODR7404789061b,C387425L,2022-03-31,P182150,11542,1,11542,0,11542,1,1,1,1,COD,2022-03-13,P&P MPEUIJ78985,8758,Books
ODR5400599723u,C112551L,2021-05-08,P641022,11542,1,11542,0,11542,1,0,0,1,COD,2021-07-12,Fmate Shish Taouk Dry Marinade,8062,Superstore
ODR7795044324v,C837860L,2021-08-13,P618968,11542,1,11542,0,11542,1,1,1,1,COD,2021-07-10,Fmate Tawa Fry Fish/Chicken Batter Mix,7018,Superstore
ODR7960705634v,C607268L,2021-12-10,P802240,11542,1,11542,0,11542,1,1,1,1,COD,2021-10-12,Fmate Chicken Haleem,9918,Superstore
ODR9000183919h,C326720L,2021-09-11,P151175,11310,1,11310,0,11310,1,1,0,1,COD,2021-07-08,progressive 9781445420028,10150,Books
ODR3050159331j,C612558L,2022-08-08,P175844,11310,1,11310,0,11310,1,1,0,1,COD,2021-08-20,liberty 9788130920184,8120,Books
ODR9291795127t,C725478L,2021-07-14,P354510,11310,1,11310,0,11310,1,1,0,1,COD,2021-07-19,lm READERS DIGEST MONTHLY (ASIAN) Single Copy,8468,School & Education
ODR3415251120q,C784378L,2021-12-29,P830937,11194,1,11194,0,11194,1,1,1,1,COD,2021-07-09,BP PS11043,8352,School & Education
ODR4927950164v,C424876L,2022-01-16,P979791,11020,1,11020,0,11020,1,1,1,1,COD,2021-09-03,Zia FM37,7366,Books
ODR1543123939c,C299530L,2021-08-28,P845658,11020,1,11020,0,11020,1,0,0,8,UBL Credit Card,2021-08-22,PNG Always 10000153 Karachi,7772,Superstore
ODR3550107157z,C290087L,2021-10-20,P438845,11020,1,11020,0,11020,1,1,1,1,COD,2021-10-13,PNG Always 10000778 Lahore,6786,Superstore
ODR5126251228s,C534529L,2021-01-09,P665312,10962,1,10962,0,10962,1,1,1,1,COD,2021-08-28,Fmate Sooji Halwa,7540,Superstore
ODR2374756643n,C379974L,2021-08-27,P665312,10962,1,10962,0,10962,1,1,1,1,COD,2021-07-20,Fmate Sooji Halwa,7540,Superstore
ODR7477632045o,C954880L,2021-08-22,P589607,10382,1,10382,0,10382,1,1,0,1,COD,2021-08-26,Fmate Sarson Ka Saag,8990,Superstore
ODR9580358644o,C778477L,2022-04-30,P216993,9860,1,9860,0,9860,1,1,1,1,COD,2021-09-12,Topline Economics,8236,School & Education
ODR8174146870s,C784312L,2022-02-02,P543201,9744,1,9744,0,9744,1,1,1,1,COD,2022-02-18,Paramount 9789694948720,8352,School & Education
ODR8524713483g,C900524L,2022-09-08,P561307,9570,1,9570,0,9570,1,1,0,1,COD,2022-03-27,AL Khair Baby Oil 50ml,8004,Others
ODR4287083588i,C761017L,2022-06-01,P870849,9454,1,9454,0,9454,1,1,1,1,COD,2021-12-11,edukaan 7041 A4   120 Pages,8120,School & Education
ODR1183093404h,C778477L,2021-09-14,P138186,9280,1,9280,0,9280,1,1,1,1,COD,2021-09-12,Topline Priciples of Commerce,5626,School & Education
ODR1272165688y,C304970L,2021-12-24,P479979,9280,1,9280,0,9280,1,1,1,1,COD,2021-11-24,Al Bakio 1A141,5568,School & Education
ODR5926990172q,C129183L,2022-04-27,P373116,9280,1,9280,0,9280,1,1,1,1,COD,2022-04-04,Al Bakio 1B251,7424,School & Education
ODR8520499438t,C525578L,2022-04-25,P786699,8816,1,8816,0,8816,1,1,1,1,COD,2022-04-03,STBB A Textbook of Biology 1st year by Prof.Majid uz zaffar,0,School & Education
ODR4638381157p,C951682L,2021-02-12,P576464,8700,1,8700,0,8700,1,1,0,1,COD,2021-07-27,Zia 147P,7308,Books
ODR7551619450x,C521190L,2021-06-12,P576464,8700,1,8700,0,8700,1,1,1,3,Customer Credit,2021-08-07,Zia 147P,7308,Books
ODR3112684783g,C462603L,2021-09-14,P323971,8700,1,8700,0,8700,1,1,1,1,COD,2021-09-21,Zia AW6,7482,Books
ODR3279299915r,C830894L,2021-11-11,P323971,8700,1,8700,0,8700,1,1,1,1,COD,2021-11-04,Zia AW6,7482,Books
ODR6270154615q,C676393L,2021-11-16,P953165,8700,1,8700,0,8700,1,0,0,1,COD,2021-07-27,Progressive 9788131936412,6960,Books
ODR3987299821g,C743457L,2021-11-20,P576464,8700,1,8700,0,8700,1,1,1,5,Jazz Wallet,2021-09-03,Zia 147P,7308,Books
ODR9807981800r,C117258L,2022-03-08,P912231,8700,1,8700,0,8700,1,0,0,1,COD,2022-08-01,oxford 9780195477009,5626,Books
ODR7387480342h,C196161L,2022-05-07,P576464,8700,1,8700,0,8700,1,1,0,1,COD,2022-06-12,Zia 147P,7308,Books
ODR7598489120u,C724390L,2022-07-17,P576464,8700,1,8700,0,8700,1,1,0,1,COD,2022-07-15,Zia 147P,7308,Books
